Result,WhiteElo,BlackElo,Event_enc,ECO_enc,Termination_enc,TimeControl_enc
1,1534,1593,3,110,0,0
2,1666,1695,3,242,0,0
2,1726,1695,3,241,0,0
1,1867,1843,3,101,1,0
1,1802,1237,3,0,0,0
2,1500,1500,3,223,1,0
1,1581,1547,3,269,0,0
2,1500,1435,3,240,0,0
1,1677,1633,3,140,0,0
1,1792,1631,3,330,1,0
1,1631,1435,3,242,1,0
2,1535,1596,3,0,0,0
1,1843,1797,3,1,0,0
1,1500,1701,3,100,0,0
1,1826,1711,3,101,0,0
1,1500,1581,3,223,0,0
2,1814,1968,3,4,0,0
1,2134,1993,3,110,0,0
2,1500,1551,3,6,1,0
1,1814,1907,3,242,0,0
1,1667,1500,3,241,0,0
1,1520,1680,3,241,0,0
2,1500,1675,3,246,1,0
1,1500,1279,3,40,1,0
2,1440,1636,3,300,0,0
1,1662,1803,3,220,0,0
1,2119,1993,3,289,1,0
1,1627,1826,3,120,1,0
1,1528,1643,3,109,0,0
2,1375,1680,3,43,1,0
1,1625,1705,3,100,0,0
1,1803,1500,3,101,1,0
2,1500,1803,3,15,1,0
2,1500,1798,3,300,1,0
1,1757,1500,3,100,0,0
1,1707,1327,3,227,0,0
2,2038,1940,3,335,1,0
1,1798,1821,3,240,0,0
2,1632,1803,3,0,1,0
1,1500,1803,3,40,1,0
1,1539,1544,3,0,0,0
1,1826,1897,3,101,0,0
2,1897,1826,3,226,0,0
1,1188,1775,3,0,0,0
3,1721,1423,3,106,0,0
2,2171,2066,3,57,0,0
1,1402,1278,3,394,0,0
3,1388,1500,3,40,0,0
2,1455,1404,3,100,0,0
2,1679,1557,3,140,0,0
2,1500,1558,3,421,1,0
2,1846,1931,3,140,0,0
2,1500,1469,3,320,1,0
1,1524,1500,3,123,0,0
2,1814,1931,3,46,0,0
1,1317,1407,3,101,0,0
1,1524,1500,3,102,1,0
1,1524,1507,3,123,0,0
1,1716,1500,3,45,0,0
1,2134,1931,3,103,0,0
1,1500,1716,3,262,0,0
2,1500,1500,3,112,0,0
1,2016,1943,3,5,0,0
3,1252,1620,3,10,0,0
3,1864,1603,3,0,0,0
2,1913,1939,3,210,1,0
2,1439,1500,3,120,1,0
2,1500,1472,3,200,0,0
2,1637,1909,3,221,0,0
3,1909,1897,3,101,0,0
1,2144,2125,3,211,0,0
1,1909,1814,3,112,0,0
3,1482,1317,3,0,0,0
1,1873,1482,3,101,0,0
3,1522,1333,3,40,0,0
1,2171,2125,3,202,0,0
2,1276,1729,3,221,0,0
1,1873,1826,3,311,1,0
2,1826,1873,3,200,0,0
2,1500,1873,3,4,1,0
2,1482,1468,3,0,0,0
2,1500,1640,3,278,1,0
1,1873,1702,3,307,1,0
3,1864,1814,3,200,0,0
1,1764,1500,3,227,1,0
1,1500,1500,3,102,1,0
2,1819,1880,3,261,0,0
1,1500,1500,3,102,0,0
2,1500,1500,3,41,1,0
1,1994,1819,3,424,0,0
3,1819,1864,3,405,0,0
1,1814,1864,3,270,0,0
2,1864,1819,3,132,0,0
1,1864,1814,3,244,0,0
1,1324,1229,3,201,0,0
2,1880,1992,3,123,0,0
1,1324,1767,3,125,0,0
2,1767,1324,3,150,0,0
2,1534,1707,3,241,1,0
1,1880,1798,3,125,0,0
1,1798,1973,3,120,0,0
1,1301,1734,3,1,0,0
2,1500,1719,3,101,1,0
1,1719,1500,3,0,1,0
2,1500,1332,3,101,1,0
2,1287,1590,3,200,1,0
2,1727,1500,3,101,1,0
1,1447,1500,3,300,1,0
1,1719,1447,3,101,0,0
1,1961,1929,3,262,0,0
2,1929,1961,3,102,0,0
2,1733,2349,3,45,0,0
2,1518,1529,3,0,0,0
1,1629,1502,3,241,0,0
3,1880,1821,3,240,0,0
1,1727,1500,3,241,0,0
1,1502,1500,3,101,1,0
2,1500,1719,3,262,1,0
1,2027,1961,3,45,1,0
1,1566,1589,3,200,0,0
2,1500,1500,3,0,0,0
2,1500,1500,3,220,1,0
2,1500,1719,3,40,1,0
2,1762,1589,3,0,0,0
1,1922,1762,3,13,0,0
2,1500,1762,3,200,1,0
1,1589,1632,3,242,0,0
1,1500,1500,3,4,0,0
2,1762,1632,3,0,0,0
2,1632,1589,3,300,0,0
1,1632,1500,3,221,0,0
2,1589,1632,3,270,0,0
2,1717,1612,3,40,1,0
2,1589,1444,3,0,0,0
2,1687,1929,3,335,1,0
1,1929,1687,3,250,1,0
1,1935,1916,3,120,0,0
1,1935,1663,3,120,0,0
1,1916,1846,3,202,0,0
2,1982,1935,3,265,0,0
1,1831,1184,3,0,0,0
2,1500,1846,3,200,0,0
2,1500,1500,3,0,0,0
1,1475,1634,3,241,0,0
2,2027,2111,3,300,0,0
1,2182,2052,3,406,0,0
2,2111,2027,3,401,0,0
3,1923,2111,3,20,0,0
1,1667,1343,3,4,0,0
1,2111,1923,3,310,0,0
1,1500,1500,3,241,0,0
2,1277,1756,3,246,0,0
1,1422,1480,3,200,0,0
1,1922,1916,3,30,0,0
2,2052,2057,3,56,0,0
2,1752,1923,3,4,0,0
1,1923,1821,3,10,0,0
1,1799,1821,3,245,0,0
2,1792,1923,3,120,0,0
1,1648,1500,3,257,1,0
1,1923,1795,3,20,1,0
1,1648,1500,3,244,0,0
2,1499,1531,3,0,0,0
2,1500,1567,3,244,1,0
1,1460,1442,3,120,0,0
2,1473,1867,3,300,0,0
1,1699,1423,3,0,0,0
2,1500,1706,3,202,1,0
3,1500,1227,3,220,0,0
2,1500,1500,3,222,0,0
1,1229,1378,3,234,0,0
2,2027,1986,3,300,0,0
2,1500,1500,3,300,1,0
1,1667,1343,3,260,0,0
1,1478,1469,3,100,0,0
2,1500,1500,3,301,1,0
2,1469,1478,3,4,0,0
1,1706,1500,3,201,1,0
2,1483,1702,3,40,0,0
2,1702,1500,3,202,0,0
2,1500,1500,3,255,0,0
1,1446,1500,3,4,0,0
2,1287,1727,3,225,0,0
2,1807,1761,3,474,1,0
2,1500,1694,3,300,1,0
2,1500,1714,3,2,1,0
1,1761,1255,3,241,0,0
1,1488,1461,3,100,0,0
1,1500,1616,3,240,0,0
2,1233,1784,3,220,0,0
1,2013,1941,3,302,0,0
1,1450,1498,3,4,0,0
1,1369,1461,3,18,0,0
2,1500,1715,3,120,1,0
1,1801,1217,3,241,0,0
2,1486,1464,3,100,0,0
3,1440,1643,3,220,0,0
2,1500,1679,3,331,1,0
2,1621,1593,3,300,0,0
1,1663,1281,3,110,0,0
2,1662,1747,3,108,0,0
2,1880,2057,3,125,0,0
1,2089,1997,3,426,0,0
1,1477,1475,3,200,0,0
2,1422,1597,3,255,0,0
2,1568,1324,3,300,0,0
1,1587,1422,3,234,0,0
1,1597,1463,3,0,0,0
1,1879,1866,3,250,0,0
2,1500,1783,3,120,1,0
1,1980,1738,3,220,0,0
3,1783,1867,3,122,0,0
2,1730,1854,3,220,0,0
1,1756,1500,3,0,1,0
2,1500,1587,3,300,1,0
2,1500,2019,3,121,1,0
1,2190,2050,3,45,0,0
1,2190,2072,3,200,0,0
3,2092,2190,3,138,0,0
1,1756,1500,3,4,1,0
1,1458,1296,3,242,0,0
2,1500,1500,3,300,0,0
2,1500,1756,3,3,1,0
1,1756,1500,3,210,1,0
1,1756,1500,3,240,1,0
2,1462,1605,3,106,0,0
1,1849,1500,3,200,1,0
2,1619,1895,3,202,0,0
2,1719,2070,3,268,0,0
2,1395,1656,3,200,1,0
1,1808,1619,3,41,0,0
2,1619,1808,3,300,0,0
2,1590,1682,3,125,0,0
1,1563,1780,3,224,0,0
2,1419,1704,3,101,0,0
1,1808,1780,3,321,0,0
1,1348,1600,3,0,0,0
1,1780,1563,3,102,0,0
1,1780,1555,3,129,1,0
1,1612,1455,3,0,0,0
2,1720,1715,3,7,1,0
2,1921,2089,3,310,0,0
1,1806,1638,3,250,0,0
2,1532,1555,3,120,1,0
1,1682,1849,3,200,0,0
1,1982,2180,3,426,1,0
1,1590,1974,3,140,0,0
1,1500,1555,3,127,1,0
2,1500,1500,3,222,1,0
1,1742,1500,3,227,1,0
1,1745,1613,3,243,0,0
1,1275,1396,3,306,0,0
1,1742,1500,3,220,1,0
2,1470,1500,3,0,0,0
2,1518,1604,3,107,0,0
2,1500,1647,3,246,1,0
2,1747,1120,3,300,1,0
2,1794,1922,3,120,0,0
2,1626,1594,3,255,0,0
1,1101,1334,3,242,0,0
2,1647,1565,3,1,1,0
1,1848,1590,3,265,0,0
1,1500,1558,3,220,0,0
2,1500,1782,3,201,1,0
1,1858,1658,3,106,0,0
2,1204,1815,3,240,0,0
1,2171,2019,3,40,0,0
1,1661,1248,3,1,0,0
2,1500,2107,3,40,1,0
1,1733,1674,3,246,0,0
1,1665,1780,3,300,0,0
2,1500,1733,3,220,1,0
3,2107,1848,3,130,0,0
2,1500,1500,3,21,0,0
2,2107,1986,3,178,1,0
2,1986,2107,3,242,0,0
2,1999,1962,3,448,0,0
2,1461,1518,3,302,0,0
2,1962,2107,3,249,1,0
2,1857,1918,3,266,0,0
2,1500,1461,3,200,0,0
2,1287,1727,3,320,0,0
2,1500,2107,3,100,1,0
2,1761,1255,3,242,0,0
1,2107,1744,3,260,1,0
2,1744,2107,3,242,1,0
1,1667,1343,3,202,0,0
1,1759,1744,3,250,1,0
2,1628,2107,3,120,0,0
1,2107,1840,3,264,1,0
2,1500,1572,3,331,1,0
1,2020,2036,3,257,0,0
1,1500,1508,3,223,0,0
2,1701,1267,3,8,1,0
2,1323,1476,3,0,0,0
1,1754,1267,3,154,0,0
2,1343,1447,3,4,0,0
3,2196,2260,3,196,0,0
1,1501,1560,3,4,0,0
2,1651,1588,3,40,0,0
1,1738,1651,3,154,0,0
1,1671,1795,3,216,0,0
1,1924,1706,3,310,0,0
1,1703,1718,3,242,0,0
2,1500,1500,3,200,1,0
1,1500,1500,3,110,0,0
1,1470,1530,3,0,0,0
1,1674,1619,3,120,0,0
1,1575,1500,3,202,1,0
1,1455,1478,3,0,0,0
1,1680,1402,3,300,0,0
1,1467,1468,3,200,0,0
1,1558,1639,3,2,0,0
1,1762,2054,3,300,0,0
1,1500,1500,3,1,0,0
2,1570,1558,3,233,0,0
2,1210,1581,3,40,0,0
3,1558,1651,3,2,0,0
1,1407,1927,3,264,1,0
1,1275,1570,3,308,0,0
1,1500,1500,3,0,0,0
2,1589,1457,3,101,0,0
2,1500,1960,3,300,1,0
1,1916,1896,3,255,0,0
1,1896,1916,3,43,0,0
2,1916,1896,3,201,0,0
1,1918,1896,3,20,0,0
1,1896,1916,3,43,0,0
2,1572,1500,3,130,0,0
2,2070,2099,3,56,0,0
2,1230,1809,3,84,0,0
2,1489,1559,3,40,0,0
2,1580,1462,3,227,0,0
2,1500,1566,3,244,0,0
1,1939,1916,3,101,0,0
1,1916,1939,3,201,0,0
1,1843,1916,3,1,0,0
1,1577,1472,3,106,0,0
1,1500,1500,3,100,1,0
1,1847,1873,3,301,0,0
1,1593,1457,3,101,0,0
1,1916,1639,3,121,1,0
1,1815,1224,3,4,0,0
2,1445,1607,3,6,0,0
2,1558,1372,3,2,0,0
3,1948,1918,3,101,0,0
1,1500,1500,3,43,0,0
2,1597,1530,3,302,0,0
2,1539,1502,3,300,0,0
2,1461,1500,3,111,0,0
2,2071,1976,3,132,0,0
2,1372,1343,3,3,0,0
1,2045,1708,3,241,0,0
1,1343,1458,3,325,0,0
2,1343,1754,3,414,0,0
2,2070,2131,3,343,1,0
2,1500,1458,3,220,1,0
2,1591,1538,3,241,0,0
1,1500,1271,3,122,0,0
2,1271,1944,3,453,1,0
1,1861,1620,3,40,0,0
2,1406,1452,3,241,0,0
1,1337,1462,3,220,0,0
1,1500,1462,3,234,0,0
2,1500,1462,3,241,0,0
2,1402,1271,3,0,0,0
1,1754,1271,3,146,1,0
2,1839,1868,3,112,0,0
2,1868,1957,3,40,0,0
1,1868,1798,3,311,0,0
1,1798,1513,3,241,0,0
1,1500,1513,3,300,0,0
1,1924,1909,3,132,0,0
2,1551,1579,3,123,0,0
2,1868,1911,3,306,0,0
2,1911,1746,3,230,0,0
1,1862,1860,3,302,0,0
1,1862,1860,3,101,0,0
2,1664,1694,3,150,0,0
1,1760,1500,3,224,1,0
2,1619,1651,3,300,0,0
2,1651,1500,3,307,0,0
2,1559,1700,3,306,0,0
2,1500,1500,3,220,1,0
2,1559,1651,3,310,0,0
1,1589,1541,3,241,0,0
2,1532,1599,3,255,0,0
2,1840,1820,3,240,1,0
1,1619,1941,3,241,1,0
2,1506,1628,3,40,0,0
1,1674,1840,3,120,1,0
2,1840,1703,3,190,1,0
2,1500,1703,3,120,0,0
1,1899,1840,3,150,0,0
2,1355,1590,3,264,0,0
3,2070,2045,3,315,0,0
2,1465,1490,3,100,0,0
1,1485,1358,3,1,0,0
2,1820,1853,3,112,1,0
1,1770,1581,3,335,0,0
2,1840,1941,3,106,1,0
2,1500,1840,3,120,1,0
2,1500,2004,3,45,1,0
1,1608,1523,3,241,0,0
1,1500,1500,3,123,0,0
1,1567,1315,3,106,0,0
1,1512,1700,3,301,1,0
2,1679,1842,3,483,0,0
1,1501,1455,3,4,0,0
1,1842,1410,3,100,1,0
1,1692,1500,3,107,1,0
1,1842,1712,3,130,1,0
3,2034,2121,3,230,0,0
2,1500,1842,3,120,0,0
2,1465,1624,3,0,0,0
2,1284,1581,3,40,0,0
2,1500,1458,3,220,1,0
2,1599,1621,3,0,0,0
2,1500,1682,3,211,0,0
2,1287,1793,3,0,1,0
1,2234,2144,3,133,1,0
1,1667,1708,3,302,1,0
2,1546,1543,3,220,0,0
1,1500,1394,3,300,1,0
2,1439,1647,3,0,0,0
3,2180,2003,3,12,0,0
1,2003,2051,3,101,0,0
1,1798,1764,3,414,0,0
1,1681,1500,3,241,0,0
2,1409,1500,3,0,1,0
1,2051,1896,3,121,0,0
3,1549,1549,3,0,0,0
1,1540,1433,3,241,0,0
2,1275,1470,3,335,0,0
1,1784,1275,3,112,0,0
2,1853,1558,3,220,0,0
1,1384,1656,3,0,0,0
2,1767,1750,3,305,0,0
1,1470,1500,3,112,1,0
1,1863,1718,3,220,0,0
1,1842,1500,3,253,0,0
2,2002,1522,3,150,0,0
1,2069,2175,3,181,1,0
2,1275,1372,3,50,0,0
1,2175,1774,3,25,0,0
2,1667,2175,3,315,0,0
2,1593,2099,3,101,0,0
2,1271,1701,3,58,1,0
1,1701,1271,3,8,1,0
2,1391,1449,3,220,0,0
1,1373,1639,3,351,1,0
1,1589,2106,3,300,0,0
1,1999,1649,3,202,0,0
2,1500,2175,3,45,0,0
2,1607,1373,3,300,0,0
3,1500,1500,3,0,0,0
2,1330,1711,3,241,0,0
2,1649,1718,3,241,0,0
2,1832,1997,3,4,0,0
1,2051,1832,3,228,1,0
2,1519,1832,3,244,1,0
1,1832,1519,3,302,1,0
2,1832,2051,3,48,1,0
1,1730,1312,3,200,0,0
2,1343,1500,3,0,1,0
2,1482,2329,3,335,1,0
3,1298,1745,3,220,0,0
1,1500,1343,3,40,1,0
1,1500,1500,3,0,0,0
2,1888,1843,3,101,0,0
1,1723,1753,3,100,1,0
1,1581,1500,3,132,0,0
2,1500,1500,3,40,0,0
2,1519,1548,3,241,0,0
2,1548,1500,3,150,1,0
1,1804,1696,3,103,0,0
1,1500,1500,3,4,0,0
2,1519,1646,3,140,1,0
2,1600,1561,3,104,0,0
1,2175,1500,3,121,1,0
3,1373,1703,3,158,0,0
2,1703,1519,3,4,0,0
2,1373,1703,3,394,0,0
1,1804,1688,3,250,0,0
2,1336,1618,3,0,0,0
2,1900,2313,3,200,0,0
2,1900,2051,3,52,0,0
2,1500,1548,3,202,1,0
1,1753,1500,3,300,0,0
2,1605,1852,3,224,0,0
3,1979,1900,3,35,0,0
2,1446,1512,3,100,0,0
1,1788,1524,3,260,0,0
2,1500,1500,3,120,1,0
1,1522,1438,3,4,0,0
2,1500,1500,3,120,1,0
2,1343,1667,3,226,0,0
1,1757,1733,3,40,0,0
1,1570,1500,3,100,1,0
1,1818,1658,3,302,0,0
2,1992,2138,3,45,0,0
2,1515,1332,3,127,0,0
3,2175,2073,3,311,0,0
2,1620,1800,3,101,0,0
1,1881,1562,3,242,0,0
1,1800,1500,3,240,0,0
2,1790,1800,3,101,0,0
2,1287,1727,3,100,0,0
1,1881,1474,3,255,0,0
1,1664,1373,3,241,0,0
1,1800,1500,3,101,0,0
1,2245,1500,3,200,0,0
2,1603,1635,3,240,0,0
2,1500,1221,3,220,1,0
1,1388,1500,3,15,1,0
1,1388,1489,3,0,0,0
2,1500,1667,3,220,0,0
2,1652,1826,3,311,0,0
1,1500,1500,3,100,0,0
2,1343,1667,3,0,0,0
1,1849,1921,3,315,0,0
1,2248,1500,3,101,0,0
1,1688,1410,3,242,0,0
1,1727,1287,3,100,0,0
2,1500,1629,3,121,1,0
1,1629,1489,3,101,0,0
2,1541,1757,3,1,0,0
2,1393,1742,3,100,0,0
1,1833,1646,3,48,0,0
2,1572,1486,3,454,0,0
2,1276,1787,3,123,0,0
1,2250,2083,3,112,0,0
1,2240,1500,3,108,1,0
1,1735,1752,3,250,0,0
2,1688,1402,3,220,0,0
1,1906,1800,3,226,0,0
1,1800,1541,3,101,0,0
2,1906,1800,3,101,0,0
1,2097,2084,3,359,1,0
1,1617,1515,3,241,0,0
1,1484,1615,3,40,0,0
2,1761,1255,3,4,0,0
2,1500,1825,3,0,0,0
2,1430,1531,3,100,0,0
1,1500,1500,3,45,1,0
2,1500,1500,3,120,1,0
2,1556,1501,3,107,0,0
1,1667,1343,3,0,0,0
3,1500,1500,3,101,0,0
1,1679,1643,3,310,1,0
2,1500,1679,3,130,1,0
3,1730,1893,3,223,0,0
1,1508,1625,3,110,0,0
2,1922,1894,3,20,0,0
1,1894,1800,3,58,0,0
1,1800,1644,3,150,0,0
2,1746,1800,3,58,0,0
1,1532,1283,3,107,0,0
1,1500,1500,3,46,0,0
1,1894,1500,3,40,1,0
2,1684,1923,3,117,0,0
1,1923,1684,3,20,0,0
2,1684,1923,3,120,0,0
1,1923,1684,3,103,0,0
2,1754,1894,3,257,0,0
1,1894,1767,3,315,0,0
1,1600,1394,3,102,0,0
2,1500,1500,3,0,0,0
1,1800,1500,3,140,1,0
1,1607,1385,3,220,0,0
1,1644,1500,3,260,1,0
1,1611,1522,3,100,0,0
2,1500,2002,3,50,0,0
2,1500,1546,3,302,0,0
2,1981,1870,3,0,1,0
2,1419,1665,3,40,0,0
2,1678,1445,3,221,0,0
2,1336,1500,3,220,0,0
1,1428,1867,3,4,0,0
2,1500,1948,3,0,1,0
2,1913,1999,3,101,0,0
2,1913,1632,3,121,0,0
2,1464,1563,3,0,0,0
2,1632,1913,3,101,0,0
2,1913,2282,3,101,0,0
3,2282,2209,3,41,0,0
1,1632,1500,3,202,0,0
1,1486,1476,3,123,0,0
1,1895,1705,3,210,1,0
1,1705,1500,3,50,1,0
1,1771,1405,3,220,0,0
2,1617,1299,3,302,0,0
2,1500,1874,3,2,1,0
1,1830,1913,3,43,0,0
2,1500,1830,3,1,1,0
2,1493,1588,3,200,0,0
3,1403,1679,3,227,0,0
3,2093,2329,3,485,0,0
1,2329,2169,3,346,1,0
1,1796,1738,3,200,1,0
1,1796,1913,3,43,0,0
1,1333,1423,3,100,0,0
2,1500,1875,3,241,1,0
1,1875,1438,3,244,1,0
2,1638,1583,3,121,0,0
2,1500,1972,3,330,0,0
1,1500,1500,3,100,0,0
2,1500,1500,3,120,1,0
1,1736,1704,3,245,0,0
1,2282,1909,3,302,0,0
2,1749,1716,3,0,0,0
1,1500,1517,3,244,1,0
1,1358,1402,3,40,1,0
3,1999,2002,3,100,0,0
1,2002,1500,3,0,0,0
1,1703,1191,3,0,0,0
1,1515,1326,3,320,0,0
2,1402,1500,3,453,1,0
1,1560,1715,3,311,0,0
1,1500,1522,3,240,0,0
1,1500,1560,3,267,0,0
2,1715,1500,3,306,0,0
2,1402,1824,3,306,0,0
1,1500,1500,3,268,0,0
1,1500,1500,3,0,1,0
1,2002,1500,3,0,0,0
3,1255,1761,3,101,0,0
1,1799,1273,3,320,0,0
1,2002,1779,3,0,0,0
3,2002,1779,3,0,0,0
1,1779,2002,3,46,0,0
1,1779,2002,3,4,0,0
1,2002,1779,3,302,0,0
1,2002,1779,3,0,0,0
1,1779,2002,3,245,0,0
1,1562,1667,3,0,1,0
1,2002,1779,3,3,0,0
1,1779,2002,3,47,0,0
2,1500,2234,3,300,1,0
2,1500,2002,3,245,1,0
2,2002,2013,3,109,0,0
1,1824,1500,3,120,0,0
1,1540,1422,3,4,0,0
2,1679,1561,3,4,1,0
2,1500,1913,3,43,0,0
2,1605,1527,3,40,0,0
1,1516,1399,3,241,0,0
3,1399,1516,3,221,0,0
2,1500,1913,3,262,1,0
1,1824,1779,3,101,0,0
2,2169,2162,3,345,0,0
3,1415,1548,3,100,0,0
2,1392,1719,3,0,0,0
2,1779,1895,3,201,0,0
1,1544,1419,3,4,0,0
2,1412,1552,3,100,0,0
2,1969,1642,3,242,0,0
1,1559,1406,3,4,0,0
1,1500,1500,3,40,0,0
2,1621,1500,3,100,0,0
2,1620,1514,3,278,0,0
1,1343,1667,3,0,0,0
1,1400,1566,3,4,0,0
1,1446,1579,3,0,0,0
3,1667,1343,3,0,0,0
1,2091,2297,3,132,0,0
2,1500,1667,3,120,0,0
2,1500,1561,3,107,1,0
1,1776,1406,3,220,0,0
1,1998,1769,3,122,0,0
1,1561,1711,3,220,1,0
1,1769,1500,3,27,1,0
2,1436,1500,3,221,1,0
1,1529,1606,3,225,0,0
1,1948,1948,3,112,1,0
3,1609,1534,3,101,0,0
1,1500,1436,3,1,1,0
2,1436,1599,3,0,0,0
3,1401,1781,3,220,0,0
2,1593,1543,3,103,0,0
1,1998,1948,3,246,0,0
1,1951,1948,3,258,0,0
3,1500,1500,3,220,0,0
1,1663,1376,3,0,0,0
2,1431,1584,3,0,0,0
1,1500,1500,3,0,0,0
1,1500,1500,3,394,0,0
3,1500,1500,3,0,0,0
2,1688,1709,3,248,0,0
1,1709,1500,3,246,0,0
2,1709,2003,3,106,1,0
1,1500,1500,3,300,0,0
1,1519,1695,3,100,0,0
2,2003,2169,3,5,0,0
2,1695,1704,3,248,1,0
2,1695,1704,3,350,1,0
2,1549,1549,3,0,0,0
1,1537,1607,3,244,0,0
2,1397,1609,3,0,0,0
3,2014,1967,3,202,0,0
2,2169,2014,3,310,1,0
3,2003,1500,3,13,0,0
2,1344,1766,3,127,0,0
1,1695,1864,3,35,0,0
2,1807,1779,3,23,1,0
1,1695,1807,3,332,1,0
1,1500,1739,3,120,0,0
2,1519,1500,3,244,1,0
2,1948,2014,3,123,0,0
2,1948,2003,3,106,0,0
1,1981,2133,3,240,1,0
2,1341,1500,3,107,0,0
1,1688,1807,3,248,1,0
1,1981,1807,3,267,0,0
1,1836,1661,3,1,0,0
1,1725,1844,3,200,0,0
1,1555,1725,3,150,0,0
2,1467,1648,3,0,0,0
1,2003,1500,3,4,0,0
2,1500,1555,3,4,1,0
1,1871,1616,3,0,0,0
3,1654,1461,3,200,0,0
2,2014,2145,3,200,0,0
1,2129,2145,3,453,1,0
2,1706,1476,3,250,1,0
1,1462,1500,3,242,1,0
1,1668,1739,3,120,0,0
2,1500,1582,3,122,0,0
2,1739,1500,3,302,0,0
1,2146,1866,3,218,0,0
3,2175,1948,3,278,0,0
1,1638,1354,3,220,0,0
2,2175,2120,3,242,0,0
2,1706,1644,3,120,0,0
1,2175,1500,3,106,1,0
1,2003,2175,3,8,1,0
1,2175,2003,3,106,0,0
1,2003,2175,3,6,1,0
2,1500,1739,3,150,1,0
1,1726,1793,3,200,0,0
1,1726,1500,3,80,1,0
1,1581,1574,3,10,0,0
3,2003,1966,3,461,0,0
2,1417,1708,3,156,1,0
1,1708,1417,3,406,1,0
1,1854,1896,3,331,0,0
1,2009,2010,3,130,0,0
2,1807,1575,3,353,1,0
3,1575,1798,3,121,0,0
2,1575,1583,3,100,0,0
3,2003,1999,3,57,0,0
1,2003,1999,3,5,0,0
2,1798,1500,3,100,0,0
2,1999,2003,3,106,0,0
1,1500,1708,3,123,0,0
1,1871,1177,3,1,0,0
1,2010,1326,3,100,0,0
2,1717,1500,3,100,0,0
2,1661,2003,3,0,0,0
2,1807,1661,3,320,1,0
1,2003,1500,3,5,1,0
1,1500,1708,3,123,0,0
1,1500,1708,3,154,0,0
1,1500,1708,3,150,0,0
2,1708,1567,3,200,0,0
1,1708,1567,3,202,0,0
1,1912,1723,3,21,0,0
1,1557,1361,3,2,1,0
2,1973,1500,3,470,0,0
2,1661,1628,3,112,0,0
1,1700,1732,3,120,0,0
2,1717,1628,3,111,0,0
2,1628,1500,3,454,0,0
1,1628,1882,3,310,0,0
2,1882,1628,3,460,0,0
2,1707,1882,3,205,1,0
2,1608,1882,3,211,0,0
2,1727,1882,3,200,0,0
1,1608,1773,3,230,0,0
1,1608,1575,3,234,1,0
1,1728,1500,3,201,1,0
1,1913,1707,3,202,1,0
2,1728,1580,3,302,0,0
2,1580,1674,3,120,0,0
1,1934,1580,3,300,0,0
1,1770,1862,3,113,0,0
1,1798,1663,3,21,1,0
2,1500,1608,3,253,1,0
1,1500,1728,3,120,0,0
1,1500,1663,3,220,1,0
1,1728,1500,3,302,0,0
2,1707,1500,3,132,1,0
1,1840,1378,3,7,0,0
2,1948,1730,3,347,0,0
1,1500,1735,3,123,0,0
1,1500,1500,3,320,0,0
2,1575,1566,3,315,0,0
1,1730,1839,3,10,0,0
2,1429,1447,3,220,0,0
2,1839,1575,3,302,0,0
2,1729,2339,3,107,0,0
1,1500,1735,3,123,0,0
1,1935,1663,3,255,1,0
2,1735,1500,3,107,0,0
1,2189,2041,3,381,1,0
2,1575,1626,3,315,0,0
3,1475,1668,3,394,0,0
1,1779,1851,3,302,1,0
2,1851,1575,3,302,1,0
2,1735,1575,3,302,0,0
2,1898,1996,3,202,0,0
1,1586,1735,3,150,0,0
1,1772,1889,3,302,0,0
2,1708,1502,3,302,0,0
2,1887,1901,3,302,0,0
2,1935,1887,3,101,0,0
2,1500,1708,3,300,0,0
2,1500,1500,3,110,0,0
1,1901,1898,3,244,0,0
2,1785,1935,3,245,0,0
1,1707,1534,3,240,1,0
2,1743,1889,3,101,0,0
1,1472,1417,3,278,0,0
1,2356,2081,3,1,0,0
3,1696,1401,3,302,0,0
1,1785,1889,3,0,0,0
2,1500,1500,3,300,0,0
2,1399,1696,3,302,0,0
2,1676,1901,3,262,0,0
2,1500,1715,3,242,0,0
1,1500,1500,3,300,0,0
2,1266,1500,3,310,0,0
2,2168,2041,3,120,0,0
2,1696,1500,3,302,0,0
1,1658,1500,3,200,1,0
2,1500,1458,3,253,0,0
2,1340,1500,3,302,0,0
2,1340,1696,3,300,0,0
1,1284,1658,3,331,0,0
1,1723,1580,3,255,0,0
1,1679,1851,3,244,1,0
1,1669,1415,3,241,0,0
1,1889,1874,3,230,0,0
2,1851,1740,3,315,1,0
1,1595,1511,3,101,0,0
1,1889,1740,3,110,0,0
1,1740,1658,3,120,0,0
1,1696,1511,3,302,0,0
3,1933,1894,3,290,0,0
2,1500,1500,3,223,0,0
1,1894,1511,3,321,0,0
2,1511,1894,3,222,0,0
2,1217,1801,3,1,0,0
1,1894,1987,3,470,0,0
1,1987,2168,3,240,0,0
1,2090,1987,3,108,0,0
2,1500,1500,3,241,0,0
1,1634,1477,3,226,0,0
1,1500,1260,3,306,0,0
1,1815,1204,3,112,0,0
2,1500,1500,3,300,0,0
1,1989,2072,3,202,0,0
1,1667,1343,3,241,0,0
2,1616,1614,3,301,0,0
2,1452,1703,3,121,0,0
2,1437,1648,3,0,0,0
1,1912,1989,3,244,0,0
2,1620,1912,3,310,1,0
2,1450,1500,3,240,0,0
1,1709,1416,3,0,0,0
1,1564,1769,3,221,0,0
1,1500,1500,3,242,0,0
